class_name,source_folder,original_filename,original_path,augmentation_type,output_filename,output_path,parameters_json,original_height,original_width,output_height,output_width
python,python_pdfs_png,Hinduism.png,python_pdfs_png/Hinduism.png,gaussian_noise,Hinduism__gaussian_noise.png,augmented_images/python/gaussian_noise/Hinduism__gaussian_noise.png,"{""sigma"": 6.0515}",63,61,63,61
python,python_pdfs_png,Hinduism.png,python_pdfs_png/Hinduism.png,jpeg_compression,Hinduism__jpeg_compression.png,augmented_images/python/jpeg_compression/Hinduism__jpeg_compression.png,"{""jpeg_quality"": 34}",63,61,63,61
python,python_pdfs_png,Hinduism.png,python_pdfs_png/Hinduism.png,dpi_downsampling,Hinduism__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Hinduism__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [32, 30]}",63,61,63,61
python,python_pdfs_png,Hinduism.png,python_pdfs_png/Hinduism.png,random_crop,Hinduism__random_crop.png,augmented_images/python/random_crop/Hinduism__random_crop.png,"{""top_crop_pct"": 0.0177, ""bottom_crop_pct"": 0.0238, ""left_crop_pct"": 0.0256, ""right_crop_pct"": 0.0124, ""cropped_size"": [61, 58]}",63,61,63,61
python,python_pdfs_png,Hinduism.png,python_pdfs_png/Hinduism.png,bit_depth_reduction,Hinduism__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Hinduism__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",63,61,63,61
python,python_pdfs_png,Homer.png,python_pdfs_png/Homer.png,gaussian_noise,Homer__gaussian_noise.png,augmented_images/python/gaussian_noise/Homer__gaussian_noise.png,"{""sigma"": 13.0296}",60,58,60,58
python,python_pdfs_png,Homer.png,python_pdfs_png/Homer.png,jpeg_compression,Homer__jpeg_compression.png,augmented_images/python/jpeg_compression/Homer__jpeg_compression.png,"{""jpeg_quality"": 42}",60,58,60,58
python,python_pdfs_png,Homer.png,python_pdfs_png/Homer.png,dpi_downsampling,Homer__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Homer__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [14, 14]}",60,58,60,58
python,python_pdfs_png,Homer.png,python_pdfs_png/Homer.png,random_crop,Homer__random_crop.png,augmented_images/python/random_crop/Homer__random_crop.png,"{""top_crop_pct"": 0.0236, ""bottom_crop_pct"": 0.018, ""left_crop_pct"": 0.0226, ""right_crop_pct"": 0.0292, ""cropped_size"": [58, 55]}",60,58,60,58
python,python_pdfs_png,Homer.png,python_pdfs_png/Homer.png,bit_depth_reduction,Homer__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Homer__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",60,58,60,58
python,python_pdfs_png,Hydroelectricity.png,python_pdfs_png/Hydroelectricity.png,gaussian_noise,Hydroelectricity__gaussian_noise.png,augmented_images/python/gaussian_noise/Hydroelectricity__gaussian_noise.png,"{""sigma"": 6.36}",55,53,55,53
python,python_pdfs_png,Hydroelectricity.png,python_pdfs_png/Hydroelectricity.png,jpeg_compression,Hydroelectricity__jpeg_compression.png,augmented_images/python/jpeg_compression/Hydroelectricity__jpeg_compression.png,"{""jpeg_quality"": 54}",55,53,55,53
python,python_pdfs_png,Hydroelectricity.png,python_pdfs_png/Hydroelectricity.png,dpi_downsampling,Hydroelectricity__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Hydroelectricity__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [13, 13]}",55,53,55,53
python,python_pdfs_png,Hydroelectricity.png,python_pdfs_png/Hydroelectricity.png,random_crop,Hydroelectricity__random_crop.png,augmented_images/python/random_crop/Hydroelectricity__random_crop.png,"{""top_crop_pct"": 0.0116, ""bottom_crop_pct"": 0.0192, ""left_crop_pct"": 0.0253, ""right_crop_pct"": 0.023, ""cropped_size"": [53, 51]}",55,53,55,53
python,python_pdfs_png,Hydroelectricity.png,python_pdfs_png/Hydroelectricity.png,bit_depth_reduction,Hydroelectricity__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Hydroelectricity__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",55,53,55,53
python,python_pdfs_png,International_Monetary_Fund.png,python_pdfs_png/International_Monetary_Fund.png,gaussian_noise,International_Monetary_Fund__gaussian_noise.png,augmented_images/python/gaussian_noise/International_Monetary_Fund__gaussian_noise.png,"{""sigma"": 7.6493}",56,54,56,54
python,python_pdfs_png,International_Monetary_Fund.png,python_pdfs_png/International_Monetary_Fund.png,jpeg_compression,International_Monetary_Fund__jpeg_compression.png,augmented_images/python/jpeg_compression/International_Monetary_Fund__jpeg_compression.png,"{""jpeg_quality"": 22}",56,54,56,54
python,python_pdfs_png,International_Monetary_Fund.png,python_pdfs_png/International_Monetary_Fund.png,dpi_downsampling,International_Monetary_Fund__dpi_downsampling.png,augmented_images/python/dpi_downsampling/International_Monetary_Fund__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [13, 13]}",56,54,56,54
python,python_pdfs_png,International_Monetary_Fund.png,python_pdfs_png/International_Monetary_Fund.png,random_crop,International_Monetary_Fund__random_crop.png,augmented_images/python/random_crop/International_Monetary_Fund__random_crop.png,"{""top_crop_pct"": 0.0232, ""bottom_crop_pct"": 0.016, ""left_crop_pct"": 0.0178, ""right_crop_pct"": 0.0121, ""cropped_size"": [54, 52]}",56,54,56,54
python,python_pdfs_png,International_Monetary_Fund.png,python_pdfs_png/International_Monetary_Fund.png,bit_depth_reduction,International_Monetary_Fund__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/International_Monetary_Fund__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",56,54,56,54
python,python_pdfs_png,J._K._Rowling.png,python_pdfs_png/J._K._Rowling.png,gaussian_noise,J._K._Rowling__gaussian_noise.png,augmented_images/python/gaussian_noise/J._K._Rowling__gaussian_noise.png,"{""sigma"": 15.3326}",61,59,61,59
python,python_pdfs_png,J._K._Rowling.png,python_pdfs_png/J._K._Rowling.png,jpeg_compression,J._K._Rowling__jpeg_compression.png,augmented_images/python/jpeg_compression/J._K._Rowling__jpeg_compression.png,"{""jpeg_quality"": 51}",61,59,61,59
python,python_pdfs_png,J._K._Rowling.png,python_pdfs_png/J._K._Rowling.png,dpi_downsampling,J._K._Rowling__dpi_downsampling.png,augmented_images/python/dpi_downsampling/J._K._Rowling__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [30, 30]}",61,59,61,59
python,python_pdfs_png,J._K._Rowling.png,python_pdfs_png/J._K._Rowling.png,random_crop,J._K._Rowling__random_crop.png,augmented_images/python/random_crop/J._K._Rowling__random_crop.png,"{""top_crop_pct"": 0.0277, ""bottom_crop_pct"": 0.0188, ""left_crop_pct"": 0.0138, ""right_crop_pct"": 0.0107, ""cropped_size"": [58, 57]}",61,59,61,59
python,python_pdfs_png,J._K._Rowling.png,python_pdfs_png/J._K._Rowling.png,bit_depth_reduction,J._K._Rowling__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/J._K._Rowling__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",61,59,61,59
python,python_pdfs_png,Jackson_Pollock.png,python_pdfs_png/Jackson_Pollock.png,gaussian_noise,Jackson_Pollock__gaussian_noise.png,augmented_images/python/gaussian_noise/Jackson_Pollock__gaussian_noise.png,"{""sigma"": 5.3805}",52,50,52,50
python,python_pdfs_png,Jackson_Pollock.png,python_pdfs_png/Jackson_Pollock.png,jpeg_compression,Jackson_Pollock__jpeg_compression.png,augmented_images/python/jpeg_compression/Jackson_Pollock__jpeg_compression.png,"{""jpeg_quality"": 57}",52,50,52,50
python,python_pdfs_png,Jackson_Pollock.png,python_pdfs_png/Jackson_Pollock.png,dpi_downsampling,Jackson_Pollock__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Jackson_Pollock__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [26, 25]}",52,50,52,50
python,python_pdfs_png,Jackson_Pollock.png,python_pdfs_png/Jackson_Pollock.png,random_crop,Jackson_Pollock__random_crop.png,augmented_images/python/random_crop/Jackson_Pollock__random_crop.png,"{""top_crop_pct"": 0.0198, ""bottom_crop_pct"": 0.0113, ""left_crop_pct"": 0.0208, ""right_crop_pct"": 0.0162, ""cropped_size"": [50, 48]}",52,50,52,50
python,python_pdfs_png,Jackson_Pollock.png,python_pdfs_png/Jackson_Pollock.png,bit_depth_reduction,Jackson_Pollock__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Jackson_Pollock__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",52,50,52,50
python,python_pdfs_png,John_Stuart_Mill.png,python_pdfs_png/John_Stuart_Mill.png,gaussian_noise,John_Stuart_Mill__gaussian_noise.png,augmented_images/python/gaussian_noise/John_Stuart_Mill__gaussian_noise.png,"{""sigma"": 13.0091}",53,52,53,52
python,python_pdfs_png,John_Stuart_Mill.png,python_pdfs_png/John_Stuart_Mill.png,jpeg_compression,John_Stuart_Mill__jpeg_compression.png,augmented_images/python/jpeg_compression/John_Stuart_Mill__jpeg_compression.png,"{""jpeg_quality"": 73}",53,52,53,52
python,python_pdfs_png,John_Stuart_Mill.png,python_pdfs_png/John_Stuart_Mill.png,dpi_downsampling,John_Stuart_Mill__dpi_downsampling.png,augmented_images/python/dpi_downsampling/John_Stuart_Mill__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [13, 12]}",53,52,53,52
python,python_pdfs_png,John_Stuart_Mill.png,python_pdfs_png/John_Stuart_Mill.png,random_crop,John_Stuart_Mill__random_crop.png,augmented_images/python/random_crop/John_Stuart_Mill__random_crop.png,"{""top_crop_pct"": 0.0293, ""bottom_crop_pct"": 0.0103, ""left_crop_pct"": 0.0168, ""right_crop_pct"": 0.0168, ""cropped_size"": [50, 50]}",53,52,53,52
python,python_pdfs_png,John_Stuart_Mill.png,python_pdfs_png/John_Stuart_Mill.png,bit_depth_reduction,John_Stuart_Mill__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/John_Stuart_Mill__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",53,52,53,52
python,python_pdfs_png,Laser.png,python_pdfs_png/Laser.png,gaussian_noise,Laser__gaussian_noise.png,augmented_images/python/gaussian_noise/Laser__gaussian_noise.png,"{""sigma"": 15.8152}",52,51,52,51
python,python_pdfs_png,Laser.png,python_pdfs_png/Laser.png,jpeg_compression,Laser__jpeg_compression.png,augmented_images/python/jpeg_compression/Laser__jpeg_compression.png,"{""jpeg_quality"": 45}",52,51,52,51
python,python_pdfs_png,Laser.png,python_pdfs_png/Laser.png,dpi_downsampling,Laser__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Laser__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [26, 26]}",52,51,52,51
python,python_pdfs_png,Laser.png,python_pdfs_png/Laser.png,random_crop,Laser__random_crop.png,augmented_images/python/random_crop/Laser__random_crop.png,"{""top_crop_pct"": 0.0142, ""bottom_crop_pct"": 0.0231, ""left_crop_pct"": 0.0205, ""right_crop_pct"": 0.0288, ""cropped_size"": [50, 49]}",52,51,52,51
python,python_pdfs_png,Laser.png,python_pdfs_png/Laser.png,bit_depth_reduction,Laser__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Laser__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",52,51,52,51
python,python_pdfs_png,Leo_Tolstoy.png,python_pdfs_png/Leo_Tolstoy.png,gaussian_noise,Leo_Tolstoy__gaussian_noise.png,augmented_images/python/gaussian_noise/Leo_Tolstoy__gaussian_noise.png,"{""sigma"": 18.053}",59,58,59,58
python,python_pdfs_png,Leo_Tolstoy.png,python_pdfs_png/Leo_Tolstoy.png,jpeg_compression,Leo_Tolstoy__jpeg_compression.png,augmented_images/python/jpeg_compression/Leo_Tolstoy__jpeg_compression.png,"{""jpeg_quality"": 54}",59,58,59,58
python,python_pdfs_png,Leo_Tolstoy.png,python_pdfs_png/Leo_Tolstoy.png,dpi_downsampling,Leo_Tolstoy__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Leo_Tolstoy__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [30, 29]}",59,58,59,58
python,python_pdfs_png,Leo_Tolstoy.png,python_pdfs_png/Leo_Tolstoy.png,random_crop,Leo_Tolstoy__random_crop.png,augmented_images/python/random_crop/Leo_Tolstoy__random_crop.png,"{""top_crop_pct"": 0.0248, ""bottom_crop_pct"": 0.0147, ""left_crop_pct"": 0.0114, ""right_crop_pct"": 0.0247, ""cropped_size"": [57, 56]}",59,58,59,58
python,python_pdfs_png,Leo_Tolstoy.png,python_pdfs_png/Leo_Tolstoy.png,bit_depth_reduction,Leo_Tolstoy__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Leo_Tolstoy__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",59,58,59,58
python,python_pdfs_png,Leonardo_da_Vinci.png,python_pdfs_png/Leonardo_da_Vinci.png,gaussian_noise,Leonardo_da_Vinci__gaussian_noise.png,augmented_images/python/gaussian_noise/Leonardo_da_Vinci__gaussian_noise.png,"{""sigma"": 12.3334}",61,60,61,60
python,python_pdfs_png,Leonardo_da_Vinci.png,python_pdfs_png/Leonardo_da_Vinci.png,jpeg_compression,Leonardo_da_Vinci__jpeg_compression.png,augmented_images/python/jpeg_compression/Leonardo_da_Vinci__jpeg_compression.png,"{""jpeg_quality"": 21}",61,60,61,60
python,python_pdfs_png,Leonardo_da_Vinci.png,python_pdfs_png/Leonardo_da_Vinci.png,dpi_downsampling,Leonardo_da_Vinci__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Leonardo_da_Vinci__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [15, 14]}",61,60,61,60
python,python_pdfs_png,Leonardo_da_Vinci.png,python_pdfs_png/Leonardo_da_Vinci.png,random_crop,Leonardo_da_Vinci__random_crop.png,augmented_images/python/random_crop/Leonardo_da_Vinci__random_crop.png,"{""top_crop_pct"": 0.0281, ""bottom_crop_pct"": 0.0224, ""left_crop_pct"": 0.0149, ""right_crop_pct"": 0.023, ""cropped_size"": [58, 58]}",61,60,61,60
python,python_pdfs_png,Leonardo_da_Vinci.png,python_pdfs_png/Leonardo_da_Vinci.png,bit_depth_reduction,Leonardo_da_Vinci__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Leonardo_da_Vinci__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",61,60,61,60
python,python_pdfs_png,Ludwig_van_Beethoven.png,python_pdfs_png/Ludwig_van_Beethoven.png,gaussian_noise,Ludwig_van_Beethoven__gaussian_noise.png,augmented_images/python/gaussian_noise/Ludwig_van_Beethoven__gaussian_noise.png,"{""sigma"": 5.2155}",62,60,62,60
python,python_pdfs_png,Ludwig_van_Beethoven.png,python_pdfs_png/Ludwig_van_Beethoven.png,jpeg_compression,Ludwig_van_Beethoven__jpeg_compression.png,augmented_images/python/jpeg_compression/Ludwig_van_Beethoven__jpeg_compression.png,"{""jpeg_quality"": 60}",62,60,62,60
python,python_pdfs_png,Ludwig_van_Beethoven.png,python_pdfs_png/Ludwig_van_Beethoven.png,dpi_downsampling,Ludwig_van_Beethoven__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Ludwig_van_Beethoven__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [31, 30]}",62,60,62,60
python,python_pdfs_png,Ludwig_van_Beethoven.png,python_pdfs_png/Ludwig_van_Beethoven.png,random_crop,Ludwig_van_Beethoven__random_crop.png,augmented_images/python/random_crop/Ludwig_van_Beethoven__random_crop.png,"{""top_crop_pct"": 0.0281, ""bottom_crop_pct"": 0.0264, ""left_crop_pct"": 0.0119, ""right_crop_pct"": 0.0222, ""cropped_size"": [58, 58]}",62,60,62,60
python,python_pdfs_png,Ludwig_van_Beethoven.png,python_pdfs_png/Ludwig_van_Beethoven.png,bit_depth_reduction,Ludwig_van_Beethoven__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Ludwig_van_Beethoven__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",62,60,62,60
python,python_pdfs_png,Mississippi_River.png,python_pdfs_png/Mississippi_River.png,gaussian_noise,Mississippi_River__gaussian_noise.png,augmented_images/python/gaussian_noise/Mississippi_River__gaussian_noise.png,"{""sigma"": 17.5303}",60,58,60,58
python,python_pdfs_png,Mississippi_River.png,python_pdfs_png/Mississippi_River.png,jpeg_compression,Mississippi_River__jpeg_compression.png,augmented_images/python/jpeg_compression/Mississippi_River__jpeg_compression.png,"{""jpeg_quality"": 24}",60,58,60,58
python,python_pdfs_png,Mississippi_River.png,python_pdfs_png/Mississippi_River.png,dpi_downsampling,Mississippi_River__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Mississippi_River__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 150, ""scale_factor"": 0.5, ""intermediate_size"": [30, 29]}",60,58,60,58
python,python_pdfs_png,Mississippi_River.png,python_pdfs_png/Mississippi_River.png,random_crop,Mississippi_River__random_crop.png,augmented_images/python/random_crop/Mississippi_River__random_crop.png,"{""top_crop_pct"": 0.0123, ""bottom_crop_pct"": 0.0219, ""left_crop_pct"": 0.0223, ""right_crop_pct"": 0.0113, ""cropped_size"": [58, 56]}",60,58,60,58
python,python_pdfs_png,Mississippi_River.png,python_pdfs_png/Mississippi_River.png,bit_depth_reduction,Mississippi_River__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Mississippi_River__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",60,58,60,58
python,python_pdfs_png,Mount_Kilimanjaro.png,python_pdfs_png/Mount_Kilimanjaro.png,gaussian_noise,Mount_Kilimanjaro__gaussian_noise.png,augmented_images/python/gaussian_noise/Mount_Kilimanjaro__gaussian_noise.png,"{""sigma"": 8.0396}",54,53,54,53
python,python_pdfs_png,Mount_Kilimanjaro.png,python_pdfs_png/Mount_Kilimanjaro.png,jpeg_compression,Mount_Kilimanjaro__jpeg_compression.png,augmented_images/python/jpeg_compression/Mount_Kilimanjaro__jpeg_compression.png,"{""jpeg_quality"": 41}",54,53,54,53
python,python_pdfs_png,Mount_Kilimanjaro.png,python_pdfs_png/Mount_Kilimanjaro.png,dpi_downsampling,Mount_Kilimanjaro__dpi_downsampling.png,augmented_images/python/dpi_downsampling/Mount_Kilimanjaro__dpi_downsampling.png,"{""original_dpi"": 300, ""target_dpi"": 72, ""scale_factor"": 0.24, ""intermediate_size"": [13, 13]}",54,53,54,53
python,python_pdfs_png,Mount_Kilimanjaro.png,python_pdfs_png/Mount_Kilimanjaro.png,random_crop,Mount_Kilimanjaro__random_crop.png,augmented_images/python/random_crop/Mount_Kilimanjaro__random_crop.png,"{""top_crop_pct"": 0.0165, ""bottom_crop_pct"": 0.0295, ""left_crop_pct"": 0.0215, ""right_crop_pct"": 0.0127, ""cropped_size"": [51, 51]}",54,53,54,53
python,python_pdfs_png,Mount_Kilimanjaro.png,python_pdfs_png/Mount_Kilimanjaro.png,bit_depth_reduction,Mount_Kilimanjaro__bit_depth_reduction.png,augmented_images/python/bit_depth_reduction/Mount_Kilimanjaro__bit_depth_reduction.png,"{""bit_depth_original"": 8, ""bit_depth_reduced"": 4, ""levels"": 16}",54,53,54,53
